order_id,order_datetime,day_of_week,hour_of_day,is_weekend,is_peak_hour,month,restaurant_id,restaurant_locality,cuisine_type,delivery_locality,distance_km,partner_id,vehicle_type,partner_experience_months,weather_condition,order_value_inr,estimated_prep_time_min,estimated_delivery_time_min,actual_delivery_time_min,estimated_delivery_datetime,actual_delivery_datetime,delay_minutes,is_delayed,delay_category
ORD_003817,25-04-2024 21:57,Thursday,21,FALSE,TRUE,4,REST_0121,Colaba,Korean,Kalyan East,8.15,DEL_0111,Bike,51,Cloudy,746.73,28,57,69,25-04-2024 22:54,25-04-2024 23:06,12,TRUE,Moderately Delayed
ORD_003818,28-05-2024 13:13,Tuesday,13,FALSE,TRUE,5,REST_0112,Borivali East,Chinese,Goregaon West,9.88,DEL_0218,Bicycle,44,Cloudy,575.09,18,52,80,28-05-2024 14:05,28-05-2024 14:33,28,TRUE,Severely Delayed
ORD_003819,27-10-2024 17:44,Sunday,17,TRUE,FALSE,10,REST_0102,Malad West,Street foodSea food,Andheri West,4.04,DEL_0265,Bike,23,Light rains,1180.76,23,38,33,27-10-2024 18:22,27-10-2024 18:17,-5,FALSE,On Time
ORD_003820,06-11-2024 10:04,Wednesday,10,FALSE,FALSE,11,REST_0112,Borivali East,Chinese,Bhayandar West,12.98,DEL_0188,Scooty,25,Cloudy,1326.87,18,62,59,06-11-2024 11:06,06-11-2024 11:03,-3,FALSE,On Time
ORD_003821,11-12-2024 21:49,Wednesday,21,FALSE,TRUE,12,REST_0134,Vile Parle East,Desserts,Colaba,4.12,DEL_0163,Bike,29,Cloudy,1192.62,23,38,45,11-12-2024 22:27,11-12-2024 22:34,7,TRUE,Slightly Delayed
ORD_003822,21-01-2024 22:48,Sunday,22,TRUE,FALSE,1,REST_0008,kandivali East,Asian,Vile Parle East,5.86,DEL_0136,Scooty,26,Cloudy,331.22,15,35,34,21-01-2024 23:23,21-01-2024 23:22,-1,FALSE,On Time
ORD_003823,01-05-2024 22:14,Wednesday,22,FALSE,FALSE,5,REST_0016,Bhayandar East,Street foodSea food,Marine lines,6.89,DEL_0253,Bike,52,Clear,684.11,18,42,52,01-05-2024 22:56,01-05-2024 23:06,10,TRUE,Slightly Delayed
ORD_003824,04-02-2024 10:49,Sunday,10,TRUE,FALSE,2,REST_0073,Colaba,Italian,Goregaon West,12.68,DEL_0177,Scooty,32,Light rains,516.36,23,67,58,04-02-2024 11:56,04-02-2024 11:47,-9,FALSE,On Time
ORD_003825,21-10-2024 12:06,Monday,12,FALSE,TRUE,10,REST_0115,Khar West,Italian,Mulund East,3.74,DEL_0288,Bike,34,Light rains,1011.19,18,32,34,21-10-2024 12:38,21-10-2024 12:40,2,TRUE,Slightly Delayed
ORD_003826,15-07-2024 13:45,Monday,13,FALSE,TRUE,7,REST_0096,Kurla East,Fast food,Mulund West,9.44,DEL_0082,Bicycle,33,Rainy,1098.11,20,53,76,15-07-2024 14:38,15-07-2024 15:01,23,TRUE,Severely Delayed
ORD_003827,03-07-2024 13:37,Wednesday,13,FALSE,TRUE,7,REST_0080,Mulund East,Lebanese,Powai,12.59,DEL_0044,Bike,2,Clear,563.42,18,61,70,03-07-2024 14:38,03-07-2024 14:47,9,TRUE,Slightly Delayed
ORD_003828,23-05-2024 12:07,Thursday,12,FALSE,TRUE,5,REST_0019,Mulund East,Thai,Vile Parle West,8.08,DEL_0287,Scooty,25,Cloudy,752.65,29,58,54,23-05-2024 13:05,23-05-2024 13:01,-4,FALSE,On Time
ORD_003829,02-08-2024 12:15,Friday,12,FALSE,TRUE,8,REST_0045,kandivali East,Tibetan,Andheri West,11.5,DEL_0248,Bike,57,Rainy,397.75,22,62,64,02-08-2024 13:17,02-08-2024 13:19,2,TRUE,Slightly Delayed
ORD_003830,13-07-2024 07:54,Saturday,7,TRUE,FALSE,7,REST_0055,Dadar West,Korean,Santacruz,4.63,DEL_0201,Bike,28,Cloudy,1433.65,25,42,39,13-07-2024 08:36,13-07-2024 08:33,-3,FALSE,On Time
ORD_003831,20-08-2024 19:17,Tuesday,19,FALSE,TRUE,8,REST_0006,Vile Parle East,Asian,Bhayandar East,14.69,DEL_0216,Scooty,16,Rainy,1125.07,18,68,89,20-08-2024 20:25,20-08-2024 20:46,21,TRUE,Severely Delayed
ORD_003832,12-10-2024 12:12,Saturday,12,TRUE,TRUE,10,REST_0009,Marine lines,Asian,Versova,5.46,DEL_0094,Bicycle,26,Heavy rains,1270.68,16,35,59,12-10-2024 12:47,12-10-2024 13:11,24,TRUE,Severely Delayed
ORD_003833,13-08-2024 17:30,Tuesday,17,FALSE,FALSE,8,REST_0144,Mulund West,Japanese,Ghatkopar West,8.94,DEL_0043,Scooty,1,Clear,408.12,19,50,57,13-08-2024 18:20,13-08-2024 18:27,7,TRUE,Slightly Delayed
ORD_003834,27-02-2024 18:18,Tuesday,18,FALSE,FALSE,2,REST_0066,Kurla East,Mughlai,Andheri West,7.54,DEL_0063,Bike,3,Cloudy,429.53,24,51,52,27-02-2024 19:09,27-02-2024 19:10,1,TRUE,Slightly Delayed
ORD_003835,09-05-2024 23:29,Thursday,23,FALSE,FALSE,5,REST_0021,Bandra West,Lebanese,Vile Parle East,10.17,DEL_0029,Bike,34,Light rains,1498.72,26,62,64,10-05-2024 00:31,10-05-2024 00:33,2,TRUE,Slightly Delayed
ORD_003836,17-09-2024 22:08,Tuesday,22,FALSE,FALSE,9,REST_0115,Khar West,Italian,Lower Parel,12.12,DEL_0221,Scooty,14,Cloudy,1030.14,18,59,61,17-09-2024 23:07,17-09-2024 23:09,2,TRUE,Slightly Delayed
ORD_003837,15-02-2024 14:41,Thursday,14,FALSE,FALSE,2,REST_0072,Worli,Desserts,Kurla West,9.15,DEL_0189,Bike,56,Rainy,492.31,20,52,57,15-02-2024 15:33,15-02-2024 15:38,5,TRUE,Slightly Delayed
ORD_003838,01-09-2024 12:31,Sunday,12,TRUE,TRUE,9,REST_0081,Juhu,Tibetan,Versova,4.23,DEL_0115,Scooty,23,Rainy,393.27,18,33,58,01-09-2024 13:04,01-09-2024 13:29,25,TRUE,Severely Delayed
ORD_003839,27-08-2024 18:02,Tuesday,18,FALSE,FALSE,8,REST_0139,Versova,Beverages,Vikhroli,9.56,DEL_0188,Scooty,25,Clear,1235.37,21,54,56,27-08-2024 18:56,27-08-2024 18:58,2,TRUE,Slightly Delayed
ORD_003840,08-07-2024 13:21,Monday,13,FALSE,TRUE,7,REST_0005,Versova,Desserts,kandivali East,7.72,DEL_0179,Bike,1,Cloudy,1155.75,22,49,67,08-07-2024 14:10,08-07-2024 14:28,18,TRUE,Moderately Delayed
ORD_003841,10-08-2024 10:29,Saturday,10,TRUE,FALSE,8,REST_0114,Mulund East,Fast food,Vile Parle West,5.22,DEL_0122,Scooty,8,Rainy,377.39,28,48,47,10-08-2024 11:17,10-08-2024 11:16,-1,FALSE,On Time
ORD_003842,26-07-2024 17:00,Friday,17,FALSE,FALSE,7,REST_0149,Juhu,North indian,Juhu,0.630568445,DEL_0097,Bicycle,36,Clear,501.77,28,32,33,26-07-2024 17:32,26-07-2024 17:33,1,TRUE,Slightly Delayed
ORD_003843,20-12-2024 12:23,Friday,12,FALSE,TRUE,12,REST_0004,Mulund East,American,Vile Parle East,3.73,DEL_0133,Scooty,31,Cloudy,718.06,19,33,41,20-12-2024 12:56,20-12-2024 13:04,8,TRUE,Slightly Delayed
ORD_003844,06-09-2024 19:20,Friday,19,FALSE,TRUE,9,REST_0048,Worli,Lebanese,Powai,13.61,DEL_0250,Bicycle,18,Rainy,511.79,27,74,101,06-09-2024 20:34,06-09-2024 21:01,27,TRUE,Severely Delayed
ORD_003845,18-03-2024 08:22,Monday,8,FALSE,FALSE,3,REST_0050,Malad West,South indian,Khar West,13.43,DEL_0278,Bicycle,54,Cloudy,549.81,17,63,77,18-03-2024 09:25,18-03-2024 09:39,14,TRUE,Moderately Delayed
ORD_003846,11-03-2024 19:22,Monday,19,FALSE,TRUE,3,REST_0074,Matunga,Italian,Ghatkopar East,5.71,DEL_0107,Bicycle,33,Cloudy,744.7,15,35,46,11-03-2024 19:57,11-03-2024 20:08,11,TRUE,Moderately Delayed
ORD_003847,30-05-2024 11:26,Thursday,11,FALSE,FALSE,5,REST_0138,Bandra East,North indian,kandivali West,6.39,DEL_0257,Bicycle,54,Heavy rains,920.03,17,39,75,30-05-2024 12:05,30-05-2024 12:41,36,TRUE,Severely Delayed
ORD_003848,04-09-2024 17:44,Wednesday,17,FALSE,FALSE,9,REST_0072,Worli,Desserts,Mulund East,9.67,DEL_0119,Bike,21,Clear,914.65,20,53,47,04-09-2024 18:37,04-09-2024 18:31,-6,FALSE,On Time
ORD_003849,30-12-2024 14:35,Monday,14,FALSE,FALSE,12,REST_0023,Versova,Street foodSea food,Bhayandar East,5.08,DEL_0226,Bike,27,Rainy,1344.86,18,36,28,30-12-2024 15:11,30-12-2024 15:03,-8,FALSE,On Time
ORD_003850,18-05-2024 20:06,Saturday,20,TRUE,TRUE,5,REST_0138,Bandra East,North indian,Vikhroli,14.1,DEL_0018,Bike,11,Rainy,605.08,17,65,73,18-05-2024 21:11,18-05-2024 21:19,8,TRUE,Slightly Delayed
ORD_003851,22-07-2024 19:53,Monday,19,FALSE,TRUE,7,REST_0031,Andheri East,Asian,Andheri West,6.97,DEL_0208,Scooty,31,Light rains,368.79,23,48,58,22-07-2024 20:41,22-07-2024 20:51,10,TRUE,Slightly Delayed
ORD_003852,20-04-2024 12:56,Saturday,12,TRUE,TRUE,4,REST_0033,Worli,Italian,Dadar East,8,DEL_0038,Bike,20,Light rains,1493.15,21,49,64,20-04-2024 13:45,20-04-2024 14:00,15,TRUE,Moderately Delayed
ORD_003853,27-08-2024 20:52,Tuesday,20,FALSE,TRUE,8,REST_0095,Lower Parel,Fast food,Mulund East,4.25,DEL_0148,Scooty,1,Light rains,388.07,22,38,47,27-08-2024 21:30,27-08-2024 21:39,9,TRUE,Slightly Delayed
ORD_003854,21-08-2024 13:06,Wednesday,13,FALSE,TRUE,8,REST_0050,Malad West,South indian,Versova,8.79,DEL_0228,Scooty,36,Rainy,353.35,17,47,56,21-08-2024 13:53,21-08-2024 14:02,9,TRUE,Slightly Delayed
ORD_003855,19-12-2024 20:07,Thursday,20,FALSE,TRUE,12,REST_0056,Andheri East,Italian,Santacruz,6.27,DEL_0153,Bicycle,28,Clear,285.69,23,45,50,19-12-2024 20:52,19-12-2024 20:57,5,TRUE,Slightly Delayed
ORD_003856,22-05-2024 12:04,Wednesday,12,FALSE,TRUE,5,REST_0140,Andheri East,Street foodSea food,Vikhroli,3.04,DEL_0232,Scooty,54,Cloudy,1203.46,25,37,45,22-05-2024 12:41,22-05-2024 12:49,8,TRUE,Slightly Delayed
ORD_003857,14-01-2024 18:14,Sunday,18,TRUE,FALSE,1,REST_0001,Powai,Korean,Versova,8.75,DEL_0162,Scooty,17,Cloudy,1399.77,19,49,40,14-01-2024 19:03,14-01-2024 18:54,-9,FALSE,On Time
ORD_003858,03-06-2024 10:19,Monday,10,FALSE,FALSE,6,REST_0088,Mulund West,Tibetan,Bhayandar West,5.49,DEL_0246,Bicycle,3,Cloudy,1013.8,23,43,62,03-06-2024 11:02,03-06-2024 11:21,19,TRUE,Moderately Delayed
ORD_003859,03-12-2024 20:20,Tuesday,20,FALSE,TRUE,12,REST_0121,Colaba,Korean,Malad West,14.49,DEL_0029,Bike,34,Cloudy,506.23,28,78,90,03-12-2024 21:38,03-12-2024 21:50,12,TRUE,Moderately Delayed
ORD_003860,17-10-2024 18:43,Thursday,18,FALSE,FALSE,10,REST_0042,Vile Parle West,Continental,Kurla West,8.55,DEL_0217,Bike,40,Cloudy,1385.83,16,45,48,17-10-2024 19:28,17-10-2024 19:31,3,TRUE,Slightly Delayed
ORD_003861,21-06-2024 13:16,Friday,13,FALSE,TRUE,6,REST_0092,Goregaon East,Continental,Goregaon East,0.816536574,DEL_0177,Scooty,32,Cloudy,1157.28,25,30,35,21-06-2024 13:46,21-06-2024 13:51,5,TRUE,Slightly Delayed
ORD_003862,17-08-2024 20:38,Saturday,20,TRUE,TRUE,8,REST_0012,Lower Parel,Beverages,Versova,10.43,DEL_0208,Scooty,31,Clear,753,21,57,73,17-08-2024 21:35,17-08-2024 21:51,16,TRUE,Moderately Delayed
ORD_003863,03-01-2024 16:53,Wednesday,16,FALSE,FALSE,1,REST_0036,Vile Parle West,Beverages,Bandra West,13.64,DEL_0092,Bike,8,Heavy rains,767,26,73,106,03-01-2024 18:06,03-01-2024 18:39,33,TRUE,Severely Delayed
ORD_003864,24-10-2024 19:02,Thursday,19,FALSE,TRUE,10,REST_0005,Versova,Desserts,Worli,14.06,DEL_0049,Bike,23,Cloudy,798.92,22,70,80,24-10-2024 20:12,24-10-2024 20:22,10,TRUE,Slightly Delayed
ORD_003865,24-09-2024 16:57,Tuesday,16,FALSE,FALSE,9,REST_0145,Juhu,Chinese,Lower Parel,8.2,DEL_0289,Scooty,30,Clear,1242.03,15,43,52,24-09-2024 17:40,24-09-2024 17:49,9,TRUE,Slightly Delayed
ORD_003866,30-01-2024 19:42,Tuesday,19,FALSE,TRUE,1,REST_0085,Malad West,Korean,Goregaon East,8.51,DEL_0245,Scooty,40,Heavy rains,252.11,23,53,109,30-01-2024 20:35,30-01-2024 21:31,56,TRUE,Severely Delayed
ORD_003867,24-02-2024 14:36,Saturday,14,TRUE,FALSE,2,REST_0035,kandivali East,Mughlai,Vile Parle West,5.56,DEL_0170,Bike,51,Cloudy,833.4,29,50,44,24-02-2024 15:26,24-02-2024 15:20,-6,FALSE,On Time
ORD_003868,07-04-2024 20:14,Sunday,20,TRUE,TRUE,4,REST_0143,Kurla West,Thai,Goregaon East,7.65,DEL_0239,Scooty,29,Rainy,378.57,17,43,37,07-04-2024 20:57,07-04-2024 20:51,-6,FALSE,On Time
ORD_003869,08-03-2024 16:26,Friday,16,FALSE,FALSE,3,REST_0138,Bandra East,North indian,Jogeshwari,12.48,DEL_0171,Bike,7,Cloudy,1085.25,17,59,55,08-03-2024 17:25,08-03-2024 17:21,-4,FALSE,On Time
ORD_003870,23-01-2024 10:12,Tuesday,10,FALSE,FALSE,1,REST_0049,Ghatkopar West,Japanese,Matunga,3.56,DEL_0294,Scooty,49,Rainy,1002.16,22,35,28,23-01-2024 10:47,23-01-2024 10:40,-7,FALSE,On Time
ORD_003871,28-09-2024 19:03,Saturday,19,TRUE,TRUE,9,REST_0071,Ghatkopar East,Italian,Mulund East,14.96,DEL_0024,Bicycle,51,Clear,957.02,23,74,108,28-09-2024 20:17,28-09-2024 20:51,34,TRUE,Severely Delayed
ORD_003872,21-03-2024 21:21,Thursday,21,FALSE,TRUE,3,REST_0038,Vikhroli,Mughlai,Andheri East,10.82,DEL_0195,Bicycle,25,Rainy,998.98,20,57,79,21-03-2024 22:18,21-03-2024 22:40,22,TRUE,Severely Delayed
ORD_003873,27-04-2024 20:09,Saturday,20,TRUE,TRUE,4,REST_0014,Ghatkopar West,Chinese,Kurla East,8.4,DEL_0200,Bicycle,15,Cloudy,1426.11,21,50,69,27-04-2024 20:59,27-04-2024 21:18,19,TRUE,Moderately Delayed
ORD_003874,06-04-2024 09:10,Saturday,9,TRUE,FALSE,4,REST_0097,Bhayandar East,American,kandivali East,11.63,DEL_0001,Bicycle,8,Clear,950.2,17,57,72,06-04-2024 10:07,06-04-2024 10:22,15,TRUE,Moderately Delayed
ORD_003875,04-10-2024 23:54,Friday,23,FALSE,FALSE,10,REST_0137,Kalyan East,Beverages,Matunga,6.88,DEL_0267,Scooty,44,Light rains,1250.13,27,52,52,05-10-2024 00:46,05-10-2024 00:46,0,FALSE,On Time
ORD_003876,31-07-2024 16:36,Wednesday,16,FALSE,FALSE,7,REST_0129,Jogeshwari,Desserts,Vile Parle East,5.28,DEL_0140,Bicycle,53,Rainy,598.97,25,44,53,31-07-2024 17:20,31-07-2024 17:29,9,TRUE,Slightly Delayed
ORD_003877,16-06-2024 14:08,Sunday,14,TRUE,FALSE,6,REST_0065,Ghatkopar East,Lebanese,Bhayandar West,8.36,DEL_0242,Scooty,35,Cloudy,280.85,19,48,40,16-06-2024 14:56,16-06-2024 14:48,-8,FALSE,On Time
ORD_003878,18-12-2024 19:39,Wednesday,19,FALSE,TRUE,12,REST_0064,Bandra West,Fast food,Vikhroli,7.54,DEL_0128,Bike,28,Cloudy,243.05,25,52,69,18-12-2024 20:31,18-12-2024 20:48,17,TRUE,Moderately Delayed
ORD_003879,07-12-2024 17:28,Saturday,17,TRUE,FALSE,12,REST_0002,Andheri West,Korean,Vile Parle East,4.09,DEL_0258,Bicycle,17,Light rains,508.3,28,44,39,07-12-2024 18:12,07-12-2024 18:07,-5,FALSE,On Time
ORD_003880,01-08-2024 21:34,Thursday,21,FALSE,TRUE,8,REST_0060,Andheri East,Korean,Dadar East,9.59,DEL_0292,Bike,45,Cloudy,385.17,28,62,67,01-08-2024 22:36,01-08-2024 22:41,5,TRUE,Slightly Delayed
ORD_003881,10-12-2024 21:09,Tuesday,21,FALSE,TRUE,12,REST_0001,Powai,Korean,Matunga,4.21,DEL_0073,Bike,4,Rainy,1009.38,19,34,49,10-12-2024 21:43,10-12-2024 21:58,15,TRUE,Moderately Delayed
ORD_003882,17-05-2024 16:30,Friday,16,FALSE,FALSE,5,REST_0019,Mulund East,Thai,Vile Parle West,7.14,DEL_0049,Bike,23,Cloudy,349.49,29,55,74,17-05-2024 17:25,17-05-2024 17:44,19,TRUE,Moderately Delayed
ORD_003883,25-11-2024 18:02,Monday,18,FALSE,FALSE,11,REST_0097,Bhayandar East,American,Bhayandar East,1.337783143,DEL_0198,Bicycle,52,Light rains,788.17,17,23,21,25-11-2024 18:25,25-11-2024 18:23,-2,FALSE,On Time
ORD_003884,23-04-2024 06:39,Tuesday,6,FALSE,FALSE,4,REST_0131,Ghatkopar West,Desserts,Jogeshwari,5,DEL_0144,Bike,11,Cloudy,1485.66,19,37,36,23-04-2024 07:16,23-04-2024 07:15,-1,FALSE,On Time
ORD_003885,05-07-2024 09:33,Friday,9,FALSE,FALSE,7,REST_0117,Bandra East,Thai,Bhayandar West,6.37,DEL_0210,Bicycle,22,Rainy,310.81,21,44,43,05-07-2024 10:17,05-07-2024 10:16,-1,FALSE,On Time
ORD_003886,11-02-2024 21:23,Sunday,21,TRUE,TRUE,2,REST_0095,Lower Parel,Fast food,Kalyan West,9.85,DEL_0201,Bike,28,Heavy rains,1030.32,22,56,82,11-02-2024 22:19,11-02-2024 22:45,26,TRUE,Severely Delayed
ORD_003887,16-06-2024 13:09,Sunday,13,TRUE,TRUE,6,REST_0118,Dadar West,Desserts,Bandra West,8.14,DEL_0019,Bicycle,21,Cloudy,507.95,20,48,78,16-06-2024 13:57,16-06-2024 14:27,30,TRUE,Severely Delayed
ORD_003888,13-10-2024 22:58,Sunday,22,TRUE,FALSE,10,REST_0091,Bandra West,Tibetan,Bandra East,10.95,DEL_0294,Scooty,49,Cloudy,766.43,15,52,44,13-10-2024 23:50,13-10-2024 23:42,-8,FALSE,On Time
ORD_003889,07-01-2024 19:47,Sunday,19,TRUE,TRUE,1,REST_0108,Lower Parel,Beverages,Worli,13.47,DEL_0092,Bike,8,Heavy rains,1420.88,21,67,143,07-01-2024 20:54,07-01-2024 22:10,76,TRUE,Severely Delayed
ORD_003890,20-09-2024 15:40,Friday,15,FALSE,FALSE,9,REST_0071,Ghatkopar East,Italian,Goregaon West,14.98,DEL_0247,Bike,25,Cloudy,711.92,23,74,61,20-09-2024 16:54,20-09-2024 16:41,-13,FALSE,On Time
ORD_003891,29-11-2024 18:41,Friday,18,FALSE,FALSE,11,REST_0108,Lower Parel,Beverages,Juhu,12.27,DEL_0197,Bike,21,Cloudy,577.72,21,63,59,29-11-2024 19:44,29-11-2024 19:40,-4,FALSE,On Time
ORD_003892,26-11-2024 12:06,Tuesday,12,FALSE,TRUE,11,REST_0125,CSMT,Beverages,Bandra West,14.78,DEL_0006,Scooty,55,Light rains,267.52,26,77,110,26-11-2024 13:23,26-11-2024 13:56,33,TRUE,Severely Delayed
ORD_003893,19-05-2024 19:03,Sunday,19,TRUE,TRUE,5,REST_0056,Andheri East,Italian,Kalyan East,5.96,DEL_0001,Bicycle,8,Light rains,451.87,23,44,71,19-05-2024 19:47,19-05-2024 20:14,27,TRUE,Severely Delayed
ORD_003894,20-10-2024 18:09,Sunday,18,TRUE,FALSE,10,REST_0008,kandivali East,Asian,Colaba,3.65,DEL_0209,Bicycle,44,Light rains,798.33,15,28,30,20-10-2024 18:37,20-10-2024 18:39,2,TRUE,Slightly Delayed
ORD_003895,15-03-2024 20:11,Friday,20,FALSE,TRUE,3,REST_0084,Powai,Continental,Borivali East,10.26,DEL_0010,Scooty,5,Light rains,766.83,27,63,87,15-03-2024 21:14,15-03-2024 21:38,24,TRUE,Severely Delayed
ORD_003896,25-10-2024 18:41,Friday,18,FALSE,FALSE,10,REST_0104,Matunga,Thai,Bhayandar West,5.51,DEL_0195,Bicycle,25,Rainy,384.88,19,39,57,25-10-2024 19:20,25-10-2024 19:38,18,TRUE,Moderately Delayed
ORD_003897,05-01-2024 19:39,Friday,19,FALSE,TRUE,1,REST_0141,Mulund West,Tibetan,Jogeshwari,11.39,DEL_0086,Scooty,23,Light rains,1302.4,24,63,94,05-01-2024 20:42,05-01-2024 21:13,31,TRUE,Severely Delayed
ORD_003898,13-03-2024 10:00,Wednesday,10,FALSE,FALSE,3,REST_0115,Khar West,Italian,Vile Parle West,10.97,DEL_0037,Scooty,5,Cloudy,1372.31,18,56,82,13-03-2024 10:56,13-03-2024 11:22,26,TRUE,Severely Delayed
ORD_003899,15-10-2024 17:44,Tuesday,17,FALSE,FALSE,10,REST_0096,Kurla East,Fast food,Worli,11.41,DEL_0089,Bike,45,Heavy rains,453.99,20,59,81,15-10-2024 18:43,15-10-2024 19:05,22,TRUE,Severely Delayed
ORD_003900,13-08-2024 16:13,Tuesday,16,FALSE,FALSE,8,REST_0141,Mulund West,Tibetan,Lower Parel,10.85,DEL_0033,Scooty,22,Clear,228.65,24,62,52,13-08-2024 17:15,13-08-2024 17:05,-10,FALSE,On Time
ORD_003901,28-05-2024 12:08,Tuesday,12,FALSE,TRUE,5,REST_0137,Kalyan East,Beverages,Lower Parel,8.25,DEL_0072,Bicycle,38,Cloudy,1441.91,27,56,97,28-05-2024 13:04,28-05-2024 13:45,41,TRUE,Severely Delayed
ORD_003902,17-11-2024 19:44,Sunday,19,TRUE,TRUE,11,REST_0073,Colaba,Italian,Vile Parle East,3.61,DEL_0134,Bicycle,20,Cloudy,762.78,23,37,50,17-11-2024 20:21,17-11-2024 20:34,13,TRUE,Moderately Delayed
ORD_003903,02-01-2024 13:34,Tuesday,13,FALSE,TRUE,1,REST_0147,Bandra East,Thai,kandivali West,4.64,DEL_0028,Scooty,38,Cloudy,1174.47,27,45,52,02-01-2024 14:19,02-01-2024 14:26,7,TRUE,Slightly Delayed
ORD_003904,12-06-2024 09:14,Wednesday,9,FALSE,FALSE,6,REST_0035,kandivali East,Mughlai,Matunga,6.37,DEL_0265,Bike,23,Light rains,1391.4,29,52,52,12-06-2024 10:06,12-06-2024 10:06,0,FALSE,On Time
ORD_003905,06-06-2024 20:12,Thursday,20,FALSE,TRUE,6,REST_0013,Vikhroli,South indian,Vikhroli,1.453518088,DEL_0277,Scooty,18,Light rains,340.34,25,32,29,06-06-2024 20:44,06-06-2024 20:41,-3,FALSE,On Time
ORD_003906,26-09-2024 10:00,Thursday,10,FALSE,FALSE,9,REST_0106,Dadar East,Beverages,Marine lines,12.42,DEL_0252,Bike,46,Light rains,210.78,15,57,66,26-09-2024 10:57,26-09-2024 11:06,9,TRUE,Slightly Delayed
ORD_003907,16-12-2024 20:00,Monday,20,FALSE,TRUE,12,REST_0013,Vikhroli,South indian,Andheri East,13.25,DEL_0215,Bike,33,Light rains,1365.45,25,71,96,16-12-2024 21:11,16-12-2024 21:36,25,TRUE,Severely Delayed
ORD_003908,05-10-2024 15:59,Saturday,15,TRUE,FALSE,10,REST_0097,Bhayandar East,American,Lower Parel,5.23,DEL_0083,Scooty,17,Cloudy,421.58,17,35,39,05-10-2024 16:34,05-10-2024 16:38,4,TRUE,Slightly Delayed
ORD_003909,24-07-2024 09:38,Wednesday,9,FALSE,FALSE,7,REST_0037,Versova,Beverages,Borivali West,5.93,DEL_0143,Bicycle,42,Rainy,596.72,17,38,63,24-07-2024 10:16,24-07-2024 10:41,25,TRUE,Severely Delayed
ORD_003910,27-04-2024 17:35,Saturday,17,TRUE,FALSE,4,REST_0116,Malad East,Beverages,Andheri East,13.69,DEL_0076,Bicycle,52,Light rains,657.81,20,67,97,27-04-2024 18:42,27-04-2024 19:12,30,TRUE,Severely Delayed
ORD_003911,24-01-2024 12:25,Wednesday,12,FALSE,TRUE,1,REST_0044,Borivali West,Lebanese,kandivali East,3.36,DEL_0264,Bike,39,Cloudy,1417.89,25,38,44,24-01-2024 13:03,24-01-2024 13:09,6,TRUE,Slightly Delayed
ORD_003912,14-01-2024 11:26,Sunday,11,TRUE,FALSE,1,REST_0084,Powai,Continental,Dadar East,7.34,DEL_0102,Scooty,28,Light rains,524.42,27,53,51,14-01-2024 12:19,14-01-2024 12:17,-2,FALSE,On Time
ORD_003913,18-10-2024 21:22,Friday,21,FALSE,TRUE,10,REST_0083,Vikhroli,Beverages,Ghatkopar West,9.19,DEL_0257,Bicycle,54,Rainy,1156.17,26,58,80,18-10-2024 22:20,18-10-2024 22:42,22,TRUE,Severely Delayed
ORD_003914,25-04-2024 22:16,Thursday,22,FALSE,FALSE,4,REST_0034,Goregaon East,Asian,Jogeshwari,7.72,DEL_0283,Scooty,3,Cloudy,682.66,26,54,60,25-04-2024 23:10,25-04-2024 23:16,6,TRUE,Slightly Delayed
ORD_003915,09-08-2024 10:21,Friday,10,FALSE,FALSE,8,REST_0125,CSMT,Beverages,Marine lines,10.68,DEL_0233,Bicycle,12,Clear,1416.8,26,63,66,09-08-2024 11:24,09-08-2024 11:27,3,TRUE,Slightly Delayed
ORD_003916,26-09-2024 19:08,Thursday,19,FALSE,TRUE,9,REST_0129,Jogeshwari,Desserts,Borivali East,3.66,DEL_0086,Scooty,23,Rainy,1132.65,25,39,52,26-09-2024 19:47,26-09-2024 20:00,13,TRUE,Moderately Delayed
ORD_003917,18-09-2024 09:24,Wednesday,9,FALSE,FALSE,9,REST_0018,Mulund West,Beverages,Kalyan East,9.52,DEL_0270,Bike,12,Clear,1497.8,20,53,49,18-09-2024 10:17,18-09-2024 10:13,-4,FALSE,On Time
ORD_003918,28-03-2024 10:13,Thursday,10,FALSE,FALSE,3,REST_0063,Dadar West,Fast food,Powai,8.77,DEL_0095,Bicycle,43,Cloudy,731.97,25,56,71,28-03-2024 11:09,28-03-2024 11:24,15,TRUE,Moderately Delayed
ORD_003919,02-08-2024 09:41,Friday,9,FALSE,FALSE,8,REST_0125,CSMT,Beverages,Jogeshwari,9.47,DEL_0106,Bike,46,Clear,1000.85,26,59,48,02-08-2024 10:40,02-08-2024 10:29,-11,FALSE,On Time
ORD_003920,11-03-2024 17:16,Monday,17,FALSE,FALSE,3,REST_0010,Vikhroli,Street foodSea food,Mulund East,12.34,DEL_0131,Bicycle,55,Light rains,779.83,27,70,91,11-03-2024 18:26,11-03-2024 18:47,21,TRUE,Severely Delayed
ORD_003921,04-05-2024 19:50,Saturday,19,TRUE,TRUE,5,REST_0089,Malad East,Japanese,Goregaon West,7.59,DEL_0123,Bike,42,Cloudy,1166.12,24,51,56,04-05-2024 20:41,04-05-2024 20:46,5,TRUE,Slightly Delayed
